
0,0.3896086692864654,0.38960877,0.4169489798637537,0.41898382
1,0.028116759807656225,0.028116755,0.3459639497674428,0.34780422
2,0.026624586089391142,0.026624586,0.31138864904642105,0.31323376
3,0.023042163991831874,0.023042165,0.23619016317220834,0.23785202
4,0.02024831270697954,0.020248314,0.2585308144872005,0.26068956
5,0.01896117421352047,0.018961176,0.2121854516176077,0.21348976
6,0.01805432558226891,0.018054323,0.028522741837570302,0.028831007
7,0.01645051200733609,0.01645051,0.030174374866944093,0.03001077
8,0.01592331112944441,0.015923308,0.03057922311843588,0.030347519
9,0.012575394351556572,0.012575394,0.028523541557101104,0.028363712
10,0.01197789045690958,0.01197789,0.13607645120758277,0.1348791
11,0.011590359815681501,0.0115903625,0.08812930578222641,0.08808606
12,0.010432258006914654,0.010432262,0.6097477525472641,0.604621
13,0.01030896877977022,0.010308968,0.05181704927235842,0.051726494
14,0.010453305111864025,0.010453305,0.11586227697821763,0.115827754
15,0.010869471108247016,0.010869469,0.0199006601738242,0.019818205
16,0.008494361229744197,0.00849436,0.04124611780907099,0.04126363
17,0.009544422984795436,0.009544423,0.048948685137125164,0.048968855
18,0.009394413120669291,0.009394411,0.09960217902866694,0.099659145
19,0.00907873419883979,0.009078733,0.14701808903079766,0.14650247
20,0.009377799992807224,0.0093778,0.01512117676723462,0.015141073
21,0.008122634237966126,0.008122637,0.056800174741790846,0.056018602
22,0.0074299335972802,0.007429935,0.13073664301863083,0.12966165
23,0.007121576943597069,0.0071215765,0.017264125008995716,0.017091267
24,0.007204689905055947,0.007204691,0.07560751501184243,0.07502547
25,0.007124429581017633,0.007124428,0.281305876488869,0.28175712
26,0.006251579571326797,0.006251578,0.04936695012908716,0.049015924
0,0.3746481807657202,0.37464827,0.3823326849020444,0.3802157
1,0.026488284724789053,0.026488278,0.20936961873219564,0.2079191
2,0.026871422755263042,0.026871422,0.2407657034122027,0.2391696
3,0.021541095490392296,0.021541096,0.09592708887962195,0.09515272
4,0.019062425119737096,0.01906243,0.19703063655358094,0.19542344
5,0.017157264457209852,0.017157268,0.33891502022743225,0.3413836
6,0.01562888257312971,0.01562888,0.08050961283823618,0.08212998
7,0.014795590100589418,0.0147955865,0.023915310605214193,0.023431813
8,0.015558455411523056,0.015558456,0.021399613577299394,0.021764072
9,0.011770900830460996,0.011770899,0.04134976025670767,0.041047014
10,0.012751583504943313,0.01275158,0.011370139053234687,0.011487445
11,0.010394261050502314,0.010394259,0.011785105506602962,0.012041848
0,0.6468548365287058,0.6468552,0.857961540038769,0.86185914
1,0.02842210008005051,0.028422095,0.680399415584711,0.68388987
2,0.022418405344564307,0.022418408,0.6157219685040988,0.6190385
3,0.022144464480336426,0.022144463,0.5817147390200541,0.5847674
4,0.01935853493317385,0.01935853,0.036287881505603976,0.03629467
5,0.020411060209391808,0.020411063,0.03587064741609188,0.036499877
6,0.017091631945644878,0.01709163,0.02648296529570451,0.026880965
7,0.016866012317503183,0.016866013,0.04543123071869978,0.045577828
