epoch,loss,mse,val_loss,val_mse
0,0.4415001890958823,0.44150022,0.34677434999209183,0.34196883
1,0.016581162500240203,0.016581167,0.9515815812807816,0.958853
2,0.015899446225832385,0.015899442,0.05849714319293316,0.057395194
3,0.014222669280606521,0.014222672,0.0646314026358036,0.06303109
4,0.010729544900975335,0.010729543,0.054811300996404425,0.05355958
5,0.00887157008280491,0.008871572,0.02949089864985301,0.029087918
6,0.008307062574831386,0.008307063,0.0777748146882424,0.07786893
7,0.007411181817962808,0.00741118,0.014419738937599154,0.0140876025
8,0.0048257221035614105,0.0048257224,0.06386083550751209,0.06380382
9,0.004935302659771093,0.004935302,0.028862720140470907,0.028667886
10,0.004345528847312515,0.00434553,0.026660575029941704,0.026409596
11,0.003932466455045358,0.0039324667,0.05109619506849693,0.050688386
12,0.00434046017157137,0.0043404596,0.07184211136056827,0.07138367
13,0.0030769961714963803,0.0030769962,0.025178904573504742,0.024573412
14,0.0032764328057471024,0.0032764324,0.4207406766139544,0.4193143
15,0.003011623648160999,0.0030116239,0.011946561047807336,0.0117158545
16,0.004297055979776476,0.004297056,0.16444191909753358,0.16291744
17,0.004445391449179882,0.0044453926,0.03780908080247732,0.03678207
18,0.003789908723222812,0.0037899092,0.012510745105548548,0.012695044
19,0.002310817309424711,0.0023108174,0.009875837050808163,0.009628189
20,0.0022250432298777404,0.0022250437,0.05501901988799755,0.05420477
21,0.0020391019157709597,0.0020391024,0.007144888809237342,0.006950534
22,0.0020848268018478842,0.0020848266,0.46832608488889843,0.46810532
23,0.0031087346913372766,0.003108734,0.03732415453459208,0.037395913
24,0.0024397504677199926,0.0024397508,0.035873376191235505,0.03574127
25,0.0025726033877756234,0.0025726033,0.03558067963100397,0.034873758
26,0.002364006350253043,0.0023640061,0.027728968514845923,0.02684645
27,0.0020731505265560507,0.0020731504,0.18996838996043572,0.1900387
28,0.0013481287406392794,0.0013481289,0.010049451052999267,0.009967385
29,0.0012725786337380402,0.0012725783,0.028531705459149983,0.027901474
30,0.002569957017991969,0.002569957,0.1571445373388437,0.15431835
31,0.003151956389172765,0.003151956,0.10180585487530781,0.10001177
32,0.002996787227268384,0.0029967874,0.037120395340025425,0.037347913
33,0.0027652401493626403,0.0027652397,0.04690159298479557,0.04587028
34,0.0022598811245354063,0.0022598817,0.08518188174527425,0.08333017
35,0.0020321665901881806,0.0020321666,0.036529107234225824,0.03633693
36,0.001858809071159848,0.001858809,0.04916106250423651,0.048014462
37,0.0013561299308265007,0.0013561297,0.8382362127304077,0.839155
38,0.0019614419806897915,0.001961442,0.0278588066307398,0.026842466
39,0.002421679660200839,0.00242168,0.0768203862871115,0.077155985
40,0.004588630012673086,0.0045886305,0.050446684257342264,0.04971105
41,0.00449257404910273,0.0044925762,0.01846021614395655,0.018301908
42,0.003091472078942531,0.0030914722,0.045311921634353124,0.04488075
43,0.003199945833621014,0.0031999457,0.6666379250012912,0.6686717
44,0.0025898451585888195,0.002589845,0.00788700769100195,0.00810683
45,0.0023119941442622245,0.002311994,0.10331929933566314,0.10315603
46,0.0020676610768178296,0.0020676607,0.01723924823678457,0.01731671
47,0.002009165941396157,0.0020091657,0.9297985572081345,0.93345296
48,0.0013616462513909575,0.0013616463,0.05064711103645655,0.05034418
49,0.0013192534345789263,0.0013192536,0.029053389954452332,0.027666707
