epoch,loss,mse,val_loss,val_mse
0,0.11225676271686544,0.11225677,0.28461181085843307,0.28566378
1,0.016837733839315437,0.016837735,0.12925701717344615,0.12935048
2,0.013377443087341203,0.013377443,0.2989836329450974,0.300001
3,0.013113005025786176,0.013113004,0.22894704456512743,0.22972848
4,0.008844972917934202,0.0088449735,0.16628705251675385,0.16620754
5,0.006151482022173561,0.006151484,0.6159553138109354,0.6153554
6,0.005833751433126958,0.0058337515,0.04423103087510054,0.044375323
7,0.004116346478197345,0.0041163475,0.03537632954808382,0.035691153
8,0.003524911840105498,0.003524912,0.02087978280794162,0.020814221
9,0.0029434998648103393,0.0029435002,0.013650657573285012,0.01367979
10,0.003506610101202551,0.0035066106,0.03825839780844175,0.03868555
11,0.00281438808466468,0.0028143884,0.015734775779912107,0.015642097
12,0.002042635965339314,0.002042636,0.038824001470437415,0.039298415
13,0.0016236832017147347,0.0016236831,0.009467460725528117,0.009589852
14,0.0016387792709545844,0.0016387791,0.03472191059532074,0.034369003
15,0.0016888654597415173,0.0016888655,0.009438338734281179,0.009600966
16,0.0011171172772599664,0.0011171174,0.00644899677270307,0.006508889
17,0.0010004010123092163,0.0010004014,0.009135684965608211,0.009272109
18,0.0010488811787820326,0.0010488811,0.006336015013333123,0.006346747
19,0.0009019458447915178,0.00090194587,0.00915837579836639,0.009298844
20,0.0008319592206155186,0.000831959,0.01588875945442571,0.01616011
21,0.000676524285150552,0.00067652424,0.008632796028485665,0.008545007
22,0.0006616788647230992,0.00066167885,0.007021056765762086,0.006985857
23,0.0005814126777991129,0.0005814125,0.00745194973065876,0.0073908377
24,0.0005933087496504418,0.00059330865,0.006819445012996976,0.0067869006
25,0.0005419766080041602,0.00054197665,0.006837273374772989,0.0068075745
26,0.0005261398826606407,0.00052614,0.006714824721432076,0.0066982154
27,0.0005039949203163316,0.00050399493,0.006899842150652638,0.0068682637
28,0.0005047183667525725,0.0005047185,0.006885640188836708,0.0068524745
