epoch,loss,mse,val_loss,val_mse
0,7.519867722080683,7.519871,610144541.5384616,611644860.0
1,0.040040453646407945,0.04004045,0.4501128735450598,0.4484235
2,0.025492110484343033,0.025492107,0.44431126232330614,0.44264078
3,0.02445275907112336,0.024452757,0.4017908974335744,0.40020907
4,0.018164162741360224,0.01816416,0.2575041365164977,0.25666684
5,0.016478760307004285,0.016478766,0.04798457921984104,0.048197333
6,0.016086892585903713,0.01608689,0.028443279389578562,0.029018376
7,0.015352997244707857,0.015352994,0.07547403700076617,0.07469032
8,0.014927234061963161,0.0149272345,0.010984247657828607,0.011137075
9,0.013392256758808544,0.013392256,0.01470253116881045,0.014825249
10,0.013881495413960105,0.013881496,0.07738885627343105,0.076675795
11,0.010035901668647661,0.0100358995,0.051922124882157035,0.05157236
12,0.008843898120819703,0.0088439,0.04724782547698571,0.047109887
13,0.00726108609525756,0.007261084,0.008469493343279911,0.00848617
14,0.007742278380773728,0.007742277,0.007547237158108216,0.007617709
15,0.007008182592920316,0.007008183,0.007962939347355412,0.008001868
16,0.0076035756640390455,0.0076035783,0.018532842827531006,0.01836905
17,0.0063853015977516515,0.0063853017,0.03037273346518095,0.030017711
18,0.005937873567014127,0.0059378715,0.01424000496402956,0.014244258
19,0.005596187618397515,0.0055961893,0.008394108762821326,0.008442835
20,0.00565377158455752,0.005653771,0.008145395952921648,0.008144708
21,0.005024911534874601,0.0050249114,0.00737020719008377,0.0073830746
22,0.005023715594755274,0.005023715,0.007666414531950767,0.0076993913
23,0.005234473142595904,0.0052344725,0.007309053236475358,0.007335445
24,0.0048010255421126035,0.0048010265,0.007829684495496063,0.007873139
25,0.004850854101633039,0.004850854,0.007654915259291346,0.0076595973
26,0.004762157236396727,0.004762157,0.007499678490253596,0.007522172
27,0.004699631955496795,0.004699633,0.00804116317214301,0.0080371965
28,0.004619983090260515,0.0046199826,0.007365104428922327,0.0074126828
29,0.004702929531957486,0.00470293,0.007461838092869864,0.007485338
30,0.004559809774072307,0.004559811,0.007373606311515546,0.007406129
31,0.004635172128231221,0.004635173,0.007366330676282255,0.007400454
32,0.004590569737241293,0.004590568,0.007352902536065533,0.0073818183
33,0.004649835519274244,0.004649837,0.007504869091252868,0.0075167883
