epoch,loss,mse,val_loss,val_mse
0,0.17488676849313342,0.1748867,0.223938626738695,0.22541276
1,0.01564154019658199,0.015641542,0.11247111226503666,0.113753565
2,0.013695100396794791,0.0136951,0.12268465384840965,0.12389271
3,0.010338502830499667,0.010338503,0.11465077532025483,0.115613535
4,0.007131303473379363,0.007131304,0.0696118942533548,0.06889356
5,0.006326401914474803,0.0063264025,0.3972279750383817,0.39470986
6,0.004997109061743418,0.00499711,0.6186710343911097,0.6152674
7,0.003844285197161481,0.003844285,0.20082226739479944,0.19886805
8,0.0031459668743672995,0.0031459667,0.009170576544980017,0.009294741
9,0.0028976564068090875,0.0028976568,0.008962435522474922,0.009091991
10,0.0024914743004427324,0.0024914744,0.008201875132866777,0.008302198
11,0.0023953903251786516,0.00239539,0.015480474676363744,0.015707595
12,0.0025401119646499626,0.0025401122,0.014414968219800638,0.014637298
13,0.0015933386702671646,0.0015933387,0.007063206007632499,0.0072024046
14,0.0014399155668194767,0.0014399152,0.007683494522307928,0.0078343125
15,0.001377523575598284,0.0013775236,0.00906167277851357,0.009188034
16,0.0012577636172565352,0.0012577637,0.008699672108587738,0.008838826
17,0.0011107763167939233,0.0011107761,0.007547228570239475,0.0076822094
18,0.0010504480415890354,0.0010504477,0.007426195383931582,0.0075745936
19,0.0009856346136265382,0.0009856346,0.007839745609089732,0.007977623
20,0.0009688459383835621,0.00096884585,0.007687081036587747,0.007826557
21,0.0009101783796209302,0.00091017835,0.007680538943252311,0.007819229
22,0.0009375424182681418,0.0009375425,0.0077113441925925705,0.007855068
23,0.0008936761090821344,0.0008936762,0.0077625323140707156,0.007904413
24,0.000870714002718711,0.00087071396,0.007734010596043215,0.007877967
25,0.0008916189721309908,0.00089161884,0.007576805924495252,0.0077185417
26,0.0008715311360646436,0.0008715312,0.007611312491532702,0.007754659
27,0.0008944391210529146,0.0008944389,0.0075796432434939425,0.0077194474
28,0.0008687685906742248,0.00086876866,0.00757612818135665,0.0077154087
29,0.0008705865064150059,0.00087058666,0.007640553844304612,0.0077823317
30,0.0008673623616310045,0.00086736237,0.0076543397467153575,0.0077948803
31,0.0008350173776838903,0.0008350174,0.0076572878304152535,0.007795962
32,0.0008384936840196878,0.00083849364,0.007654378880173541,0.007793162
33,0.0008693677177960883,0.0008693676,0.007661676043286347,0.0078012547
34,0.0008517827363267843,0.0008517827,0.007667265151842282,0.007807393
35,0.0008281707071337933,0.00082817045,0.007642508959039473,0.007781257
36,0.00083908947079223,0.0008390894,0.0076543791219592094,0.007791853
37,0.0009008120482946158,0.000900812,0.007620261014940647,0.007758891
38,0.0008493464760656015,0.0008493463,0.007625230238772929,0.007764488
39,0.0008567318483607689,0.00085673167,0.00768022089659308,0.007820225
40,0.0008421887280473851,0.0008421888,0.007648050749244599,0.007786698
41,0.000857021177223497,0.00085702114,0.007691155814637358,0.00783169
42,0.0008641579861653308,0.000864158,0.0076412248084894736,0.007780836
43,0.0008620294830230823,0.0008620294,0.007623134807755168,0.007763086
44,0.000875327356233343,0.0008753273,0.007621135849219102,0.0077602817
45,0.0008685333990681304,0.00086853333,0.007625259423198609,0.0077645676
46,0.0008284904117450094,0.00082849036,0.007701528652642782,0.007841686
47,0.0008779850760343644,0.00087798503,0.007675341106593036,0.007814724
48,0.0008445787926921922,0.0008445787,0.007683019628390097,0.007822033
49,0.0008837844299438054,0.0008837844,0.007634239020542457,0.0077733477
50,0.0008452899569787557,0.0008452898,0.0076656632143287705,0.0078050187
51,0.0008686067907445479,0.0008686067,0.0076522097851221375,0.0077913487
52,0.0008308239832090972,0.00083082396,0.007584807660000829,0.0077231987
53,0.0008434012713455021,0.0008434013,0.007629007638360445,0.007768776
54,0.0008502595350502444,0.00085025944,0.007633543949430952,0.007771938
55,0.0008476535457616981,0.0008476536,0.0076058367625452,0.0077436487
56,0.0008550544734777662,0.00085505465,0.00763369480577799,0.0077724396
57,0.000894326650163166,0.00089432683,0.007624509860761464,0.0077622673
58,0.0008676423944890302,0.0008676426,0.007624453032174363,0.007762425
59,0.0008552483928532521,0.0008552484,0.007641156651796057,0.0077797454
60,0.0008915019291074521,0.00089150196,0.0076132620183321145,0.007751195
61,0.0008579827240094132,0.0008579828,0.007629454216489999,0.0077686356
62,0.0008521137112847145,0.0008521139,0.007620746995179126,0.007759299
63,0.0008654430214602919,0.0008654431,0.007624788684412264,0.0077637415
64,0.0008482062977924538,0.0008482067,0.00761634826910897,0.0077556386
65,0.0008821702585171739,0.0008821704,0.007630797622438807,0.0077706417
66,0.0008975158084508306,0.0008975157,0.007624639601160128,0.007762942
67,0.000873064515064657,0.0008730645,0.007651166417277777,0.0077909245
68,0.0008397905616012821,0.0008397906,0.00768247964935234,0.007822021
69,0.0008797443526284524,0.00087974453,0.007654055245578862,0.0077934773
70,0.0008834117556280641,0.00088341185,0.007648088252888276,0.0077860486
71,0.0008529075183803828,0.00085290783,0.00763362436555326,0.007772369
72,0.0008403901671336033,0.0008403902,0.0076067951024295045,0.007745461
73,0.0008833318961168338,0.0008833319,0.007621158756172428,0.00776017
74,0.00084908632240336,0.0008490865,0.007660523988306522,0.0078005437
