epoch,loss,mse,val_loss,val_mse
0,0.5939185662382332,0.5939186,0.34982077662761396,0.34589103
1,0.047071630702033476,0.047071625,0.29744715644763065,0.29388762
2,0.03827632142592137,0.03827633,0.3043130183449158,0.30079135
3,0.03437262427514768,0.034372617,0.28684044915896195,0.28342125
4,0.029801741394252505,0.02980174,0.2836414650082588,0.2802525
5,0.027612133835808537,0.027612137,0.30914448087032026,0.30563086
6,0.027968521740689332,0.027968526,0.29371633724524426,0.29024613
7,0.025115882892111276,0.025115883,0.30355332333308,0.30011532
8,0.02472640648108886,0.024726404,0.2887727004977373,0.28539383
9,0.02577754518369911,0.025777549,0.29627880683312047,0.2928484
10,0.021158888134171275,0.021158885,0.3107512713624881,0.30720204
11,0.02154987838391393,0.021549877,0.3310287520289421,0.32732722
12,0.021091245431286643,0.021091241,0.35232838701743346,0.3485506
13,0.01972732638617334,0.019727323,0.31953065670453584,0.31592464
14,0.017782383567890532,0.01778238,0.39229125472215504,0.3882246
15,0.019776753093411783,0.019776758,0.3982321195877515,0.39416325
16,0.018117669682317667,0.018117664,0.38526775859869444,0.3812502
17,0.01853982141727246,0.018539816,0.38575393649247974,0.38181448
18,0.018927208551224674,0.018927215,0.33556921035051346,0.33188444
19,0.018746196022135647,0.0187462,0.2750230465943997,0.27176592
20,0.01638268176675225,0.016382685,0.2622450624520962,0.25907877
21,0.015446301400601754,0.015446301,0.28545448184013367,0.28210908
22,0.01437192093747307,0.014371925,0.2879762385900204,0.28464952
23,0.014144630604923686,0.01414463,0.2877332424888244,0.284423
24,0.013987536944119668,0.01398754,0.2495818413220919,0.24651667
25,0.013871322759818042,0.013871321,0.28039443034392136,0.2771049
26,0.013258432140708215,0.013258426,0.26143900133096254,0.25826645
27,0.011997272488465974,0.011997273,0.26847605923047435,0.26526108
28,0.01254621572418892,0.012546216,0.26334218566234296,0.26017627
29,0.012683173553697817,0.012683174,0.25582893364704573,0.25271314
30,0.011709598002037004,0.0117096,0.26846500371511167,0.26526904
31,0.011995452199193523,0.011995455,0.2451483698991629,0.24212721
32,0.010578901869721944,0.0105789015,0.25479419414813703,0.2516734
33,0.01024146439972092,0.010241461,0.2495113043830945,0.24641718
34,0.011665038809901943,0.01166504,0.24811288255911607,0.24503957
35,0.010614673474188088,0.010614676,0.25355369597673416,0.25044936
36,0.010686649639992876,0.010686649,0.23982766843759096,0.23681153
37,0.011106358324536913,0.011106357,0.23511160910129547,0.23212598
38,0.01078939679195413,0.0107894,0.27544849996383375,0.2721627
39,0.011038151125436192,0.011038147,0.29113743282281435,0.28776234
40,0.01161329124744735,0.0116132945,0.2626291954746613,0.25944844
41,0.01182191032627975,0.011821912,0.2629995145476781,0.2598139
42,0.010720664467675368,0.010720663,0.248928464949131,0.2458358
43,0.011018421362726372,0.011018417,0.24497443036391184,0.24190333
44,0.01084625896280544,0.010846261,0.2445709814245884,0.24150419
45,0.009682191993920924,0.0096821925,0.2762176405925017,0.27293503
46,0.00991322139530985,0.009913223,0.29311928668847453,0.2897319
47,0.01001230963167355,0.010012307,0.26302793278143954,0.25983474
48,0.011731963878519235,0.011731962,0.20781848178460047,0.20504132
49,0.010385207378034436,0.010385207,0.29333061552964723,0.28995058
