epoch,loss,mse,val_loss,val_mse
0,0.3246599645687611,0.32465997,0.7018565077048081,0.701466
1,0.012404756458232639,0.012404754,0.5827266184183267,0.5824157
2,0.00944751928090616,0.00944752,0.1647911100433423,0.16494058
3,0.010293769078081393,0.010293769,0.06160641576235111,0.062253185
4,0.00719372689895006,0.007193727,0.059873698135981195,0.060470425
5,0.005802791646483604,0.0058027906,0.2567233219742775,0.25653744
6,0.004981830816473689,0.0049818326,0.039463453424664646,0.039334625
7,0.00459664313732351,0.004596643,0.8526269128689399,0.85402876
8,0.004559395861354912,0.0045593977,0.07063122480534591,0.070797816
9,0.0019490790642641839,0.001949079,0.03733928164897057,0.03696395
10,0.0017646967942373478,0.0017646966,0.01544298312196938,0.01567864
11,0.0013507650713408582,0.0013507649,0.02628937936746157,0.026438462
12,0.0012740429209176628,0.0012740432,0.007371365647906294,0.0073218294
13,0.0011139636230596368,0.0011139633,0.00765354043016067,0.007741734
14,0.0009578864030510772,0.00095788646,0.04215198783920361,0.042001158
15,0.000685181654131333,0.0006851815,0.00633076667928925,0.0063505024
16,0.0005512228482388465,0.0005512229,0.011463087016286759,0.011318882
17,0.000472676785052996,0.00047267682,0.006632004157066918,0.006640452
18,0.00035944404054751884,0.00035944412,0.005740329282931411,0.005821578
19,0.0003482592155507936,0.0003482593,0.0066597250182754714,0.0067590144
20,0.0003175445894610099,0.00031754456,0.00579879149937859,0.0058344174
21,0.00027112065548548964,0.0002711207,0.006036059599584685,0.006060952
22,0.00024761234090964673,0.00024761233,0.006650236453144596,0.0066424124
23,0.00023483580358302762,0.00023483578,0.005859715344670873,0.0059258
24,0.00021043783240794688,0.0002104378,0.005831309858387193,0.0058871526
25,0.00019580315504776955,0.00019580312,0.00581326769091762,0.0058656964
26,0.00019853342000827664,0.00019853348,0.0057759914780035615,0.005835857
27,0.00019534880674325458,0.00019534881,0.005751810618676245,0.0058102743
28,0.00019346082639637996,0.00019346086,0.005797602334776177,0.0058422126
