epoch,loss,mse,val_loss,val_mse
0,0.15798994131089417,0.15798983,0.2799066912669402,0.27897847
1,0.022090211119106112,0.022090213,0.2650543055855311,0.26413634
2,0.014798332674534172,0.01479833,0.17223056319814462,0.17156644
3,0.014282589181592269,0.0142825935,0.09165141273003358,0.09170904
4,0.011377082642859634,0.011377083,0.049037117869235,0.04915414
5,0.00889252713886338,0.008892525,0.5503108352422714,0.54985976
6,0.008202905300258224,0.008202907,0.2806372785797486,0.28004068
7,0.003990709985313561,0.0039907102,0.0920949406348742,0.09210804
8,0.003426819984833743,0.0034268203,0.023789216907551654,0.023662051
9,0.002671147852143107,0.002671148,0.10554307871139966,0.10514328
10,0.0027512780389133676,0.0027512782,0.014863478306394357,0.015001305
11,0.0020486584751313766,0.002048659,0.008731189971932998,0.008866179
12,0.002282433559583214,0.0022824337,0.22980602773336264,0.22863583
13,0.0018005481241251706,0.0018005485,0.01783968832415457,0.017889805
14,0.001269916861830098,0.0012699168,0.014318584571950711,0.0143752415
15,0.0009905531642793136,0.0009905531,0.02589772788521189,0.026009971
16,0.0007041425558601709,0.00070414256,0.008323431417990763,0.008328577
17,0.0006819384152885208,0.0006819385,0.021266404825907487,0.021146819
18,0.0005897510959225648,0.0005897511,0.012683173283361472,0.012743128
19,0.0005008573838266392,0.00050085736,0.009251420869706916,0.0092890505
20,0.0004953479019025878,0.00049534795,0.019475979264825583,0.01957479
21,0.0004382687698193351,0.00043826873,0.009266056765157443,0.009312106
22,0.0004463445503349278,0.00044634464,0.008400276464481767,0.008456987
23,0.00039575711640939655,0.000395757,0.007841420243494213,0.007894145
24,0.00038827047116816885,0.00038827033,0.007749036997735787,0.007791381
25,0.0003706352734286317,0.00037063527,0.00733205321459816,0.0073783426
26,0.0003589451489154621,0.00035894517,0.008863591794999173,0.008916158
27,0.0003707326531525593,0.00037073268,0.0086732457499378,0.008730012
28,0.0003544579250940892,0.00035445794,0.007353127996723812,0.007407228
29,0.0003565809269026131,0.00035658095,0.007368920809732607,0.0074165217
30,0.00033578277707865746,0.00033578277,0.007268387000434673,0.007321675
31,0.00034611675457933797,0.00034611672,0.0072416322610269375,0.0072943107
32,0.0003346011651709357,0.00033460118,0.007198366766365675,0.0072508124
33,0.00034057518064718544,0.00034057526,0.00722198080844604,0.007272668
34,0.0003422245001473961,0.00034222458,0.007235437461461585,0.0072865407
35,0.00033641501420956144,0.000336415,0.007266004919074476,0.0073159244
36,0.00032492389934648657,0.0003249239,0.00722193625719788,0.0072747436
37,0.00033568444556217233,0.0003356844,0.007234543150004286,0.0072857393
38,0.0003372272898232898,0.00033722728,0.007238924324225921,0.007291171
39,0.00032207743019188254,0.0003220775,0.007172518194868014,0.007226054
40,0.00033036329636107367,0.00033036325,0.007244845144808865,0.0072980276
41,0.00032225796341816507,0.00032225804,0.007190926090026131,0.0072434708
42,0.00031762662028077244,0.00031762655,0.00720873442836679,0.0072608963
43,0.0003237098751552388,0.00032370983,0.007255773660010443,0.007308019
44,0.00031723144765109855,0.00031723146,0.007255660343127182,0.0073075276
45,0.00031785383409507957,0.00031785385,0.007230477962786188,0.007282507
46,0.0003200825642682301,0.0003200826,0.007204697619622143,0.007258186
47,0.0003134291121491555,0.00031342916,0.007190489031087894,0.007242312
48,0.0003242097803113634,0.00032420974,0.007233230137409499,0.007285182
49,0.00031911354052366315,0.00031911355,0.007207454146387486,0.007261193
